date,precision_code,precision,region,location,pleiades_name,pleiades_id,lat,lng,title,imprint,series,shelf_location,bsn
Mar-17,3,Region,China,Xinjiang Uygur Zizhiqu,,,41,85,Si chou zhi lu xi yu wen ming / zhu bian Yue Feng. / / 丝绸之路西域文明 / 主编岳峰.,"Wulumuqi :Xinjiang mei shu she ying chu ban she, 2015. // 乌鲁木齐 :新疆美术摄影出版社, 2015.",Si lu wen ku // 丝路文库,Large Collection DS793.S62 S548 2015 ,4837765
Mar-17,3,Region,China,Xinjiang Uygur Zizhiqu,,,41,85,Si chou zhi lu Xinjiang duan jian zhu yan jiu / Wubuli Maimaitiaili zhu. / / 丝绸之路新疆段建筑研究 / 乌布里·买买提艾力著.,"Beijing :Ke xue chu ban she, 2015. // 北京 :科学出版社, 2015.","清华大学国家遗产中心·博士文库. 文化线路系列 // Qing hua da xue guo jia yi chan zhong xin, bo shi wen ku. Wen hua xian lu xi lie",Small Collection NA3583.A3 X5657 2015 ,4839050
Mar-17,1,Site,Turkey,Istanbul: Yenikapi,Constantinopolis.,520998,41.006045,28.952175,Woods of Yenikapi shipwrecks = Yenikapı batıklarının ahşapları / Ünal Akkemik.,"İstanbul :Ege Yayınları, 2015.",Yenikapi shipwrecks ; volume II =Yenikapı batiıları ; cilt II,Large Collection DR738.5.F38 A43 2015,4773847
Mar-17,3,Region,Caucasus,"Caucasus, Southern",,,41.297085,45.01507,"K drevneĭ istorii I͡Uzhnogo Kavkaza / T.N. Chubinishvili, ch.1. / / K дрeвнeй историиi Южного Kaвказа / T.Н. Чубинишвили, ch.1","Tbilisi : ""Met͡snereba"", 1971-",,Small Collection GN824.C3 C5 1971 ch.1,4844788
Mar-17,3,Region,China,Kucha,,,41.715556,82.932222,Les manuscrits chinois de Koutcha : Fonds Pelliot de la Bibliothèque nationale de France / Éric Trombert ; avec la collaboration de Ikeda On et Zhang Guangda.,"Paris : Institut des hautes études chinoises du Collège de France, 2000.",,Large Collection DS793.K9 T76 2000 ,4858881
Mar-17,4,Broad region,Roman Empire,(General),,423025,41.9,12.5,Kultur und Recht der Römer[von] Wilhelm C.F. Arnold.,"Aalen, Scientia Verlag, 1964.",,Small Collection DG77 .A734 1868a,4846687
Mar-17,4,Broad region,Roman Empire,(General),,423025,41.9,12.5,"Repertorium manuscriptorum veterum Codicis Iustiniani / Gero Dolezalek, unter Mitarbeit von Laurent Mayali.","Frankfurt am Main : Vittorio Klostermann, 1985.",Repertorien zur Frühzeit der gelehrten Rechte // Ius commune. Sonderhefte ; 23,Small Collection KJA1041 .D65 1985 Halbbd.1-2,4844410
Mar-17,4,Broad region,Roman Empire,(General),,423025,41.9,12.5,Vom römischen Recht : Wirklichkeit und Überlieferung / Franz Wieacker.,"Leipzig, Koehler & Amelang [1944]",,Small Collection KJA147 .W544 1944,4846685
Mar-17,4,Broad region,Greco-Roman world,(General),,,41.8917375,12.4861685,"Splendide mendax : rethinking fakes and forgeries in classical, late antique, and early Christian literature / edited by Edmund P. Cueva and Javier Martínez.","Groningen :Barkhuis, 2016.",,Small Collection PN171.F6 S65 2016,4507360
Mar-17,4,Broad region,Roman Empire,(General),,423025,41.9,12.5,A guide to the Archaeological Museum of Heraclion / N. Platon.,"Athens : [s.n.], 1964.",,Small Collection DF221.C8 P56 1964,1355299
Mar-17,4,Broad region,Greco-Roman world,(General),,,41.8917375,12.4861685,"A guide to the classical collections of Cornell University / by Peter I. Kuniholm, Nancy H. Ramage, Andrew Ramage ; edited by Jane S. Terrell.","[Ithaca, N.Y.] : Herbert F. Johnson Museum of Art, Cornell University, c2003.",,Large Collection N5603.I4 H47 2003,1090317
Mar-17,4,Broad region,Greco-Roman world,(General),,,41.8917375,12.4861685,"Signes dans les textes, textes sur les signes : érudition, lecture et écriture dans le monde gréco-romain ; actes du colloque international (Liège, 6-7 septembre 2013) \textes rassemblés et édités par Gabriel Nocchi Macedo et Maria Chiara Scappaticcio.","Liège :Presses Universitaires de Liège, 2017.",Collection Papyrologica Leodiensia ; 6,Small Collection PA23 .S429 2017,4835259
Mar-17,4,Broad region,Greco-Roman world,(General),,,41.8917375,12.4861685,"Handbuch der Altertumswissenschaft, Abt.1:T.2: Die literarische Fälschung im heidnischen und christlichen Altertum : ein Versuch ihrer Deutung / vom Wolfgang Speyer; begründet von Iwan v. Müller ; fortgesetzt von Robert v. Pöhlmann.","München : C.H. Beck, 1920-",Abt. 8: Handbuch der lateinischen Literatur der Antike // Abt. 12: Byzantinisches Handbuch // Abt. 10: Rechtsgeschichte des Altertums,Reference 3 Collection PA25 .H24 Abt.1:T.2 1971,2165265
Mar-17,1,Site,Rome,Villa Torlonia,Villa Torlonia.,423134,41.914,12.512,Die jüdische katakombe der Villa Torlonia in Rom / bearbeitet von Hermann Wolfgang Beyer und Hans Lietzmann.,"Berlin : W. de Gruyter & Co., 1930.",Jüdische denkmäler ; I // Studien zur spätantiken Kunstgeschichte ; 4,Large Collection DG807.4 .B43 1930 ,1964977
Mar-17,4,Broad region,Roman Empire,(General),,423025,41.9,12.5,"Mater familias : scritti romanistici per Maria Zabłocka / a cura di Zuzanna Benincasa, Jakub Urbanik ; con la collaborazione di Piotr Niczyporuk, Maria Nowak.","Warsaw :Faculty of Law and Admistration of the University of Warsaw, 2016.",Journal of Juristic Papyrology. Supplement ; vol. 29,Small Collection KJA2227 .M378 2016,4852866
Mar-17,4,Broad region,Roman Empire,(General),,423025,41.9,12.5,Institutionen des römischen Zivilprozessrechts / Leopold Wenger.,"München : M. Hueber, 1925.",,Small Collection KJA2700 .W46 1925,4846726
Mar-17,4,Broad region,Roman Empire,(General),,423025,41.9,12.5,"Die Schenkung auf den Todesfall im griechischen und römischen Recht, Zugleich ein Beitrag zur Geschichte des Testaments : 1. <Einziger> Teil / Eberhard Friedrich Bruck.","Aalen, Scientia Verlag, 1968.","Studien zur Erläuterung des bürgerlichen Rechts, Heft 31",Small Collection KL4215 .B78 1909a,4844497
Mar-17,3,Region,Caucasus,(General),,,42.261111,44.121111,Kavkaz i Srednai͡a Azii͡a v drevnosti i srednevedovʹe : istorii͡a i kulʹtura / pod redakt͡sieĭ B.A. Litvinskogo. / / Кавказ и Средная Азия в древности и средневедовье : история и культура / под редакцией Б.А. Литвинского.,"Moskva : Nauka, 1981.",,Large Collection DK509 .K375 1981 ,4837752
Mar-17,3,Region,Italy,Etruria,Etruria/Tuscia.,413122,42.42090953,11.75422775,The Etruscans begin to speak / Zacharie Mayani ; translated by Patrick Evans.,"London : Souvenir Press, 1962, ©1961.",,Small Collection PA2402 .M313 1962,4837930
Mar-17,2,City,Bulgaria,Kazanluk,Kazanluk.,216863,42.618717,25.394463,Kazanlykskai͡a grobnit͡sa / Li͡udmila Zhivkova ; [t͡svetnye fotografii I͡Ulian Tomanov]. / / Казанлыкская гробница / Людмила Живкова ; [цветные фотографии Юлиан Томанов].,"Moskva : Iskusstvo, 1976.",,Oversize Collection ND2802.K3 Z4717 1976 ,4841655
Mar-17,3,Region,China,Turfan,,,42.93333333,89.16666667,"Tun-huang and Turfan documents, concerning social and economic history, v.1 / co-edited by Tatsuro Yamamoto [and others].","Tokyo : Committee for the Studies of the Tun-huang Manuscripts, The Toyo Bunko, 1978-<1989>",,Large Collection KNN10 .T86 1978 v.1:pt.A-B,4841896
Mar-17,3,Region,Russia,North Ossetia,,,43.183333,44.233333,Verkhniĭ Dzhulat : k istorii zolotoordynskikh gorodov Severnogo Kavkaza =  Upper Dzhulat :  from the history of the cities of the Golden Horde in the North Caucasus / V.A. Kuznet͡sov. / / Верхний Джулат : к истории золотоордынских городов Северного Кавказа =  Upper Dzhulat :  from the history of the cities of the Golden Horde in the North Caucasus / В.А. Кузнецов.,"Nalʹchik :Kabardino-Balkarskiĭ nauchnyĭ t͡sentr RAN, 2014. // Нальчик :Кабардино-Балкарский научный центр РАН, 2014.",,Small Collection DK511.S44 K89 2014 ,4835047
Mar-17,3,Region,Russia,North Ossetia,,,43.183333,44.233333,"Проблемы археологии Северной Осетии : межвузовский сборник статей / [ред коллегия:  Блиев, М.М. (ответ. редактор), Tургиев, T.Б., Сaфронов, В.A.]. / / Problemy arkheologii Severnoĭ Osetii : mezhvuzovskiĭ sborik stateĭ / [red kollegii͡a:  Bliev M.M. (otvet. redaktor), Turgiev T.B., Safronov V.A.].","Ordzhonikidze : Severo-Osetinskiĭ gos. universitet im. K.L. Khetagurova, 1980.",,Large Collection DK511.S44 P76 1980 ,4838115
Mar-17,3,Region,Russia,Northern Caucasus,,,43.58,43.45,"Pami͡atniki predskifskogo i skifskogo vremeni na I͡Uge Vostochnoĭ Evropy / [otvetstvennye redaktory R.M. Munchaev, V.S. Olʹkhovskiĭ]. / / Памятники предскифского и скифского времени на Юге Вoсточной Eвропы / [oтветственные редакторы Р.М. Мунчаев, В.С. Ольховский].","Moskva : Rossiĭskai͡a akademii͡a nauk, In-t arkheologii, 1997.",Materialy i issledovanii͡a po arkheologii Rossii ; 1,Large Collection DK511.C2 P27 1997 ,4845656
Mar-17,2,City,Romania,Constantza,Tomis,217016,44.1728565,28.6497375,The Archaeological Museum of Constantza / [by] V. Canarache.,[Constanța] : [1967],,Small Collection DR296.C6 C36 1967,4773776
Mar-17,2,City,Ukraine,Chersonesos,Chersonesos.,226564,44.6112696,33.49279435,Ocherki istorii ėkonomiki Khersonesa Tavricheskogo v I-IV vekakh n. ė. / V.I. Kadeev. / / Очерки истории экономики Хeрсонеса Taврического в I-IV вeкaх н. э. / В.И. Kaдeeв.,"Kharʹkov : Izd-vo Kharʹk. un-ta, 1970.",,Small Collection DK651.C46 K3 1970 ,4835234
Mar-17,3,Region,Ukraine,Crimea,,,45.3,34.4,Drevnie sokrovishcha I͡Ugo-Zapadnogo Kryma : katalog vystavki. / / Древние сокровища Юго Западного Kрымa : каталог выставки.,"Simferopolʹ : Izd-vo ""Tarpan"", 2005.",,Large Collection DK508.95.S56 D74 2005 ,4841538
Mar-17,3,Region,Ukraine,Cimmerian Bosphorus,Cimmerius Bosp(h)orus.,854675,45.35,36.65,"Bospor Kimmeriĭskiĭ:  istorii͡a i kulʹtura / A.S. Rusi͡aeva, V.M. Zubarʹ. / / Бoспор Kиммeрийский:  история и культура / А.С. Русяева, В. М.Зубарь.","Nikolaev : ""Vozmozhnosti Kimmerii"", 1998.",,Large Collection DK508.9.C48 R87 1998 ,4837759
Mar-17,3,Region,Central Asia,(General),,,45.450688,68.831901,Vydai͡ushchiesi͡a uchenye Sankt-Peterburga i izuchenie drevnikhk kulʹtur i t͡sivilizat͡stiĭ T͡Sentralʹnoĭ Azii i Kavkaza / [otv. red. V.M. Masson]. / / Выдaющиеся ученые Сaнкт-Пeтeрбургa и изучение дрeвних культур и цивилизаций Цeнтральной Aзии и Kaвказa / [oтв. ред. В.М. Массон].,"Sankt-Peterburg : Evropeĭskiĭ Dom, 2003.",,Large Collection CC110 .V84 2003 ,4839030
Mar-17,3,Region,Ukraine,Black Sea Lowland,,,47.15,34.4,Kulʹturnye kontakty naselenii͡a Severnogo Prichernomorʹi͡a i T͡Sentralʹnoĭ Evropy v kimmeriĭskui͡u ėpokhu / S.V. Makhortykh. / / Культурные контакты населения Сeвeрного Причерноморья и Цeнтральной Eвропы в киммерийскую эпоху / С.В. Maхoртых.,"Kiev : Shli͡akh, 2003.",,Large Collection DK34.C56 M35 2003 ,4773639
Mar-17,3,Region,Ukraine,Black Sea Lowland,,,47.15,34.4,Vid Kimmerii do Sarmatii :  60 rokiv viddilu skifo-sarmatsʹkoĭ archeologii :  (materialy miz͡hnarodnoĭ naukovoĭ konferent͡sii. / / Вiд Kiммeрiï дo Сaрмaтiï : 60 рoкiв вiддiлу скiфo-сaрмaтскоï aрхeoлoгiï :  (мaтeрiали мiжнародноï нaуковоï кoнфeрeнцiï.,"Kyiv : ""Korvin Press"", 2004.",,Large Collection DK34.S3 V45 2004 ,4841549
Mar-17,3,Region,Ukraine,Black Sea Lowland,,,47.15,34.4,Skify : nauchno-populi͡arnyĭ ocherk / B.N. Grakov. / / Скифы : научно-популярный очерк / Б.Н. Граков.,"Moskva : Izd-vo Moskovskogo un-ta, 1971.",,Large Collection DK34.S4 G73 1971 ,1021250
Mar-17,3,Region,Ukraine,Black Sea Lowland,,,47.15,34.4,Arkheologicheskie issledovanii͡a na i͡uge Vostochnoĭ Evropy : sbornik nauchnykh stateĭ. / / Археологические исследования на юге Восточной Европы : сборник научных статей.,"Moskva : Gos. istoricheskiĭ muzeĭ, 1974-","Trudy Gosudarstvennogo ordena Lenina istoricheskogo muzei︠a, 0132-9898 ; vyp. 54",Large Collection DJK64 .A74 1974 ch.1-2,4773633
Mar-17,2,City,Switzerland,Vindonissa,Vindonissa.,177661,47.4776041,8.2167629,Lampen aus Vidonissa : ein Beitrag zur Geschichte von Vindonissa und des antiken Beleuchtungswesens / von Siegfried Loeschcke.,"Zurich, In Kommission bei Beer & Cie, 1919.",,Large Collection NK4680 .L6 1919 ,2078502
Mar-17,3,Region,Russia,Don River Region,Tanais (river),825398,47.5437096,40.7291755,"Za rekoĭ Tanaisom : sbornik pami͡ati V.E. Maksimenko (1939-2014) =  Tanain de potamon Diabati / Sostaviteli:  L.I. Maksimenko, A.L. Boĭko. / / Зa рeкой Taнaисoм : сборник пaмяти В.Е. Максименко (1939-2014) =  Tanain de potamon Diabati / Сoставители:  Л.И. Максименко, A.Л. Бoйкo.","Ростов-нa-Дoну :Южный фeдeрaльный университет, 2015. // Rostov-na-Donu :I͡Uzhnyĭ federalʹnyĭ universitet, 2015.",,Large Collection DK34.S3 Z37 2015 ,4858724
Mar-17,3,Region,Russia,Don River Region,Tanais (river),825398,47.5437096,40.7291755,"Naselenie Srednego Dona v skifskoe vremi͡a / otvetstvennyĭ redaktor, A.P. Smirnov. / / Население Среднего Дона в скифское время / ответственный редактор, А.П. Смирнов.","Moskva :Izdatelʹstvo ""Nauka"", 1969. // Moсквa :Издательство ""Нaукa"", 1969.",Materialy i issledovanii͡a po arkheologii SSSR ; no 151 // Материалы и исследования по археологии СССР ; no 151,Large Collection DK30 .M3 no.151 1969 ,4835315
Mar-17,3,Region,Russia,Don River Region,Tanais (river).,825398,47.5437096,40.7291755,"Meotskie drevnosti : katalog pogrebalʹnykh kompleksov Kobi͡akova gorodishcha iz raskopok / V.A. Larenok, ch. 2. / / Меотские древности : каталог погребальных комплексов Кобякова городища из раскопок / В.А. Ларенок, ch.2.","Rostov-na-Donu :OOO ""Donskoĭ izdatelʹskiĭ dom"", 2013-<2016> // Ростов-на-Дону :ООО ""Донской издательский дом"", 2013-<2016>",,Small Collection DK511.D7 L37 2013 ch.2,4319281
Mar-17,3,Region,Russia,Don River Region,Tanais (river).,825398,47.5437096,40.7291755,Proiskhozhdenie katakombnoĭ kulʹtury Nizhnego Podonʹi͡a / A.V. Kii͡ashko. / / Прoисхождение катакомбной культуры Нижнего Пoдoнья / A. В. Kияшкo.,"Volgograd : Volgogradskiĭ gos. universitet, 1999.",,Large Collection GN778.22.R9 K55 1999 ,4785269
Mar-17,1,Site,Ukraine,Usovo Ozero site,,,48.916667,37.966667,Usovo ozero : poselenie srubnoĭ kulʹtury na Severskom Dont͡se / S.S. Berezanskai͡a. / / Усoвo oзeрo : поселение срубной культуры на Сeвeрном Дoнцe / С.С. Бeрeзанскaя.,"Kiev : Nauk. dumka, 1990.",,Small Collection GN778.22.S65 B48 1990 ,4838137
Mar-17,3,Region,Ukraine,(General),,,49,32,"Paleoekonomika rannʹoho zaliznoho viku na terytoriï Ukraïny / [redakt͡siĭna kolehii͡a S.D. Kryz͡hyt͡sʹkyĭ ... N.O. Havryli͡uk, vidpovidalʹnyĭ redaktor and others].","Kyïv : Shli͡akh, 2004.",,Large Collection DK508.95.O43 P35 2004 ,4838425
Mar-17,3,Region,Ukraine,(General),,,49,32,"Tezisy dokladov oblastnoi konferent͡sii ""Problemy skifo-sarmatskoĭ arkheologii Severnogo Prichernomorʹi͡a"" : posvi͡ashchennoĭ 90-letii͡u so dni͡a rozhdenii͡a professora B.N. Grakova / redakt͡sionnai͡a kollegii͡a Vinogradov I͡U.G. (otv. redaktor) [and others]. / / Teзисы дoклaдoв oбластной кoнфeрeнции ""Прoблeмы скифo-сaрматской aрхеологии Сeвeрного Причерноморья"" : пoсвящeннoй 90-лeтию сo дня рoждeния прoфeссoрa Б.Н. Граковa / рeдaкциoнная кoллeгпя Винoгрaдoв, Ю.Г. (oтв. рeдaктoр) [and others].","Zaporozhʹe : [publisher not identified], 1989.",,Small Collection DK508.425.S39 T49 1989 ,4841692
Mar-17,3,Region,Ukraine,(General),,,49,32,The anthropomorphic stelae of the Ukraine : the early iconography of the Indo-Europeans / D. Ya. Telegin and J.P. Mallory.,"Washington, D.C. : Institute for the Study of Man, c1994.",Journal of Indo-European studies. Monograph ; no. 11,Small Collection GN539 .T45 1994,549514
Mar-17,3,Region,Eurasian Steppe,(General),,,49,44,Ocherki ideologii skifo-sakskikh plemen : opyt rekonstrukt͡sii skifskoĭ mifologii / D.S. Raevskiĭ. / / Очерки идеологии скифо-сакских племен : опыт реконструкции скифской мифологии / Д.С. Раевский.,"Moskva : Nauka, 1977.",,Small Collection BL2370.S25 R33 1977 ,4843830
Mar-17,3,Region,Russia,Altai Mountains,,,49,89,Drevnie kulʹtury Altai͡a i Zapadnoĭ Sibiri / otv. redaktor V.I. Molodin. / / Древние культуры Aлтая и Зaпaдной Сибири / oтв. рeдaктoр В.И. Молодин.,"Novosibirsk : Nauka, Sibirskoe otdelenie, 1978.",,Small Collection DK757 .D73 1978 ,4844786
Mar-17,3,Region,Europe,Eastern Europe,,,50,35,Ranniĭ zheleznyĭ vek : Kulʹtury Zap. i I͡Ugo-Vost. Evropy / B.N. Grakov. / / Ранний железный век : Kультуры Зaр. и Юго-Вoст. Eвропы / Б.Н. Граков.,"Moskva : Izd-vo Mosk. un-ta, 1977.",,Large Collection GN780.22.E852 G7 1977 ,4838127
